Index,X (m),Y (m),Z (m),Distance (m),Power (dBm),Phase (deg)
425,-0.251808,-13.6136,2.5,23.6136,-83.9184,21.0181
426,0.248192,-13.6136,2.5,23.6201,-94.6317,-163.908
427,0.748192,-13.6136,2.5,23.6371,-83.0078,-2.73472
428,1.24819,-13.6136,2.5,23.6646,-81.5644,-30.2254
429,1.74819,-13.6136,2.5,23.7027,-89.1122,-57.8908
430,2.24819,-13.6136,2.5,23.7513,-82.5129,-4.85849
431,2.74819,-13.6136,2.5,23.8102,-79.1783,97.5235
432,3.24819,-13.6136,2.5,23.8795,-79.2413,-105.182
433,3.74819,-13.6136,2.5,23.959,-82.0593,110.875
434,4.24819,-13.6136,2.5,24.0487,-82.0847,69.899
435,4.74819,-13.6136,2.5,24.1483,-82.359,77.3204
436,5.24819,-13.6136,2.5,24.2579,-83.8239,146.731
437,5.74819,-13.6136,2.5,24.3772,-84.5161,-54.4076
438,6.24819,-13.6136,2.5,24.5062,-81.5426,166.277
439,6.74819,-13.6136,2.5,24.6446,-84.6896,25.0801
440,7.24819,-13.6136,2.5,24.7924,-92.1795,40.9709
441,7.74819,-13.6136,2.5,24.9492,-88.718,-151.345
442,8.24819,-13.6136,2.5,25.1151,-103.43,-110.468
443,8.74819,-13.6136,2.5,25.2898,-118.557,109.967
444,9.24819,-13.6136,2.5,25.4731,-250.0,0.0
445,-27.2518,-13.1136,2.5,35.5011,-250.0,0.0
446,-26.7518,-13.1136,2.5,35.1231,-250.0,0.0
447,-26.2518,-13.1136,2.5,34.7482,-250.0,0.0
448,-25.7518,-13.1136,2.5,34.3765,-250.0,0.0
449,-25.2518,-13.1136,2.5,34.008,-250.0,0.0
450,-24.7518,-13.1136,2.5,33.643,-250.0,0.0
451,-24.2518,-13.1136,2.5,33.2814,-250.0,0.0
452,-23.7518,-13.1136,2.5,32.9235,-250.0,0.0
453,-23.2518,-13.1136,2.5,32.5693,-250.0,0.0
454,-22.7518,-13.1136,2.5,32.219,-250.0,0.0
455,-22.2518,-13.1136,2.5,31.8727,-250.0,0.0
456,-21.7518,-13.1136,2.5,31.5305,-250.0,0.0
457,-21.2518,-13.1136,2.5,31.1926,-250.0,0.0
458,-20.7518,-13.1136,2.5,30.8591,-250.0,0.0
459,-20.2518,-13.1136,2.5,30.5301,-250.0,0.0
460,-19.7518,-13.1136,2.5,30.2058,-250.0,0.0
461,-19.2518,-13.1136,2.5,29.8863,-250.0,0.0
462,-18.7518,-13.1136,2.5,29.5719,-250.0,0.0
463,-18.2518,-13.1136,2.5,29.2626,-113.174,-17.1935
464,-17.7518,-13.1136,2.5,28.9587,-115.696,121.225
465,-17.2518,-13.1136,2.5,28.6602,-118.774,167.731
466,-16.7518,-13.1136,2.5,28.3675,-108.208,57.006
467,-16.2518,-13.1136,2.5,28.0805,-111.82,35.1209
468,-15.7518,-13.1136,2.5,27.7996,-106.054,-159.104
469,-15.2518,-13.1136,2.5,27.525,-108.992,25.1791
470,-14.7518,-13.1136,2.5,27.2567,-108.395,140.316
471,-14.2518,-13.1136,2.5,26.995,-106.123,-105.853
472,-13.7518,-13.1136,2.5,26.7401,-104.615,-14.8321
473,-13.2518,-13.1136,2.5,26.4923,-104.327,60.4321
474,-12.7518,-13.1136,2.5,26.2515,-99.5859,69.8744
475,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086
476,-11.7518,-13.1136,2.5,25.7925,-100.895,141.067
477,-11.2518,-13.1136,2.5,25.5745,-96.7586,111.655
478,-10.7518,-13.1136,2.5,25.3645,-96.6567,148.501
479,-10.2518,-13.1136,2.5,25.1627,-98.0187,80.7916
480,-9.75181,-13.1136,2.5,24.9693,-111.487,-82.0159
481,-9.25181,-13.1136,2.5,24.7845,-104.946,-120.429
482,-8.75181,-13.1136,2.5,24.6084,-114.695,123.88
483,-8.25181,-13.1136,2.5,24.4413,-117.306,-23.6773
484,-7.75181,-13.1136,2.5,24.2834,-122.598,32.5596
485,-7.25181,-13.1136,2.5,24.1347,-89.1652,78.1351
486,-6.75181,-13.1136,2.5,23.9956,-91.4703,73.6609
487,-6.25181,-13.1136,2.5,23.8662,-94.2949,-172.386
488,-5.75181,-13.1136,2.5,23.7465,-81.5452,126.532
489,-5.25181,-13.1136,2.5,23.6369,-83.3099,41.3693
490,-4.75181,-13.1136,2.5,23.5373,-82.6524,39.4179
491,-4.25181,-13.1136,2.5,23.448,-83.9338,77.0569
492,-3.75181,-13.1136,2.5,23.3691,-86.3097,-144.829
493,-3.25181,-13.1136,2.5,23.3006,-85.3444,37.8524
494,-2.75181,-13.1136,2.5,23.2426,-87.9428,-86.7168
495,-2.25181,-13.1136,2.5,23.1953,-84.5308,158.188
496,-1.75181,-13.1136,2.5,23.1588,-80.8905,154.873
497,-1.25181,-13.1136,2.5,23.1329,-84.7589,135.033
498,-0.751808,-13.1136,2.5,23.1179,-87.4301,-98.9805
499,-0.251808,-13.1136,2.5,23.1136,-85.6454,48.9694
500,0.248192,-13.1136,2.5,23.1202,-84.3769,-154.323
501,0.748192,-13.1136,2.5,23.1376,-85.9683,7.54308
502,1.24819,-13.1136,2.5,23.1657,-82.2822,-39.5081
503,1.74819,-13.1136,2.5,23.2046,-83.0381,-123.592
504,2.24819,-13.1136,2.5,23.2542,-86.9326,-75.8259
505,2.74819,-13.1136,2.5,23.3144,-84.587,-46.481
506,3.24819,-13.1136,2.5,23.3852,-81.6591,91.2633
507,3.74819,-13.1136,2.5,23.4664,-80.1432,-81.2147
508,4.24819,-13.1136,2.5,23.5579,-83.7712,148.137
509,4.74819,-13.1136,2.5,23.6596,-82.5475,132.568
510,5.24819,-13.1136,2.5,23.7715,-85.3886,154.458
511,5.74819,-13.1136,2.5,23.8932,-83.9425,-121.592
512,6.24819,-13.1136,2.5,24.0248,-83.5605,27.4044
513,6.74819,-13.1136,2.5,24.166,-88.194,14.3849
514,7.24819,-13.1136,2.5,24.3166,-87.6602,171.24
515,7.74819,-13.1136,2.5,24.4765,-87.5519,-23.523
516,8.24819,-13.1136,2.5,24.6456,-101.534,-97.2637
517,8.74819,-13.1136,2.5,24.8236,-113.084,67.2852
518,9.24819,-13.1136,2.5,25.0103,-250.0,0.0
519,-27.2518,-12.6136,2.5,35.1777,-250.0,0.0
520,-26.7518,-12.6136,2.5,34.7961,-250.0,0.0
521,-26.2518,-12.6136,2.5,34.4177,-250.0,0.0
522,-25.7518,-12.6136,2.5,34.0423,-250.0,0.0
523,-25.2518,-12.6136,2.5,33.6702,-250.0,0.0
524,-24.7518,-12.6136,2.5,33.3015,-250.0,0.0
525,-24.2518,-12.6136,2.5,32.9362,-250.0,0.0
526,-23.7518,-12.6136,2.5,32.5745,-250.0,0.0
527,-23.2518,-12.6136,2.5,32.2164,-250.0,0.0
528,-22.7518,-12.6136,2.5,31.8622,-250.0,0.0
529,-22.2518,-12.6136,2.5,31.512,-250.0,0.0
530,-21.7518,-12.6136,2.5,31.1659,-250.0,0.0
531,-21.2518,-12.6136,2.5,30.8239,-250.0,0.0
532,-20.7518,-12.6136,2.5,30.4864,-250.0,0.0
533,-20.2518,-12.6136,2.5,30.1533,-250.0,0.0
534,-19.7518,-12.6136,2.5,29.8249,-250.0,0.0
535,-19.2518,-12.6136,2.5,29.5014,-250.0,0.0
536,-18.7518,-12.6136,2.5,29.1828,-250.0,0.0
537,-18.2518,-12.6136,2.5,28.8693,-119.88,-1.20834
538,-17.7518,-12.6136,2.5,28.5612,-115.164,54.1037
539,-17.2518,-12.6136,2.5,28.2585,-110.886,-144.513
540,-16.7518,-12.6136,2.5,27.9616,-110.04,41.4097
541,-16.2518,-12.6136,2.5,27.6704,-103.9,176.795
542,-15.7518,-12.6136,2.5,27.3853,-108.023,-70.4695
543,-15.2518,-12.6136,2.5,27.1065,-104.726,83.9769
544,-14.7518,-12.6136,2.5,26.834,-106.462,161.187
545,-14.2518,-12.6136,2.5,26.5682,-126.184,89.3723
546,-13.7518,-12.6136,2.5,26.3092,-104.25,-70.6681
547,-13.2518,-12.6136,2.5,26.0572,-103.71,-37.9012
548,-12.7518,-12.6136,2.5,25.8124,-100.238,21.0144
549,-12.2518,-12.6136,2.5,25.5751,-115.132,18.1155
550,-11.7518,-12.6136,2.5,25.3454,-107.446,-25.3552
551,-11.2518,-12.6136,2.5,25.1235,-103.475,58.1676
552,-10.7518,-12.6136,2.5,24.9097,-96.1389,171.056
553,-10.2518,-12.6136,2.5,24.7042,-98.9065,109.677
554,-9.75181,-12.6136,2.5,24.5072,-101.906,-64.4126
555,-9.25181,-12.6136,2.5,24.3189,-111.892,-90.4942
556,-8.75181,-12.6136,2.5,24.1394,-117.856,172.024
557,-8.25181,-12.6136,2.5,23.969,-124.368,42.1082
558,-7.75181,-12.6136,2.5,23.8079,-114.594,115.98
559,-7.25181,-12.6136,2.5,23.6563,-90.7345,93.3767
560,-6.75181,-12.6136,2.5,23.5144,-92.39,34.657
561,-6.25181,-12.6136,2.5,23.3823,-93.7513,109.572
562,-5.75181,-12.6136,2.5,23.2601,-83.3363,98.4852
563,-5.25181,-12.6136,2.5,23.1482,-83.3663,98.264
564,-4.75181,-12.6136,2.5,23.0465,-82.5668,152.478
565,-4.25181,-12.6136,2.5,22.9553,-85.4045,-110.351
566,-3.75181,-12.6136,2.5,22.8746,-80.7209,66.3309
567,-3.25181,-12.6136,2.5,22.8047,-81.7138,-99.8275
568,-2.75181,-12.6136,2.5,22.7455,-83.3747,165.274
569,-2.25181,-12.6136,2.5,22.6972,-80.916,114.286
570,-1.75181,-12.6136,2.5,22.6598,-80.0695,151.136
571,-1.25181,-12.6136,2.5,22.6333,-86.9299,142.392
572,-0.751808,-12.6136,2.5,22.618,-84.5157,-80.1378
573,-0.251808,-12.6136,2.5,22.6136,-82.9607,44.9091
574,0.248192,-12.6136,2.5,22.6203,-85.3903,-125.674
575,0.748192,-12.6136,2.5,22.6381,-81.659,13.0395
576,1.24819,-12.6136,2.5,22.6669,-81.2462,-35.7287
577,1.74819,-12.6136,2.5,22.7066,-81.501,-137.766
578,2.24819,-12.6136,2.5,22.7573,-82.1152,-160.794
579,2.74819,-12.6136,2.5,22.8188,-79.6336,-114.806
580,3.24819,-12.6136,2.5,22.8911,-85.0335,-59.1101
581,3.74819,-12.6136,2.5,22.974,-79.7421,69.9106
582,4.24819,-12.6136,2.5,23.0675,-82.3629,-97.4996
583,4.74819,-12.6136,2.5,23.1714,-81.7866,142.924
584,5.24819,-12.6136,2.5,23.2856,-85.6224,93.1539
585,5.74819,-12.6136,2.5,23.4099,-84.2215,106.608
586,6.24819,-12.6136,2.5,23.5441,-85.3212,105.115
587,6.74819,-12.6136,2.5,23.6882,-87.427,138.28
588,7.24819,-12.6136,2.5,23.8419,-85.0288,-164.678
589,7.74819,-12.6136,2.5,24.005,-87.2551,139.772
590,8.24819,-12.6136,2.5,24.1773,-100.615,24.7363
591,8.74819,-12.6136,2.5,24.3587,-104.201,16.9835
592,9.24819,-12.6136,2.5,24.5489,-250.0,0.0
593,-27.2518,-12.1136,2.5,34.8583,-250.0,0.0
594,-26.7518,-12.1136,2.5,34.4733,-250.0,0.0
595,-26.2518,-12.1136,2.5,34.0912,-250.0,0.0
596,-25.7518,-12.1136,2.5,33.7123,-250.0,0.0
597,-25.2518,-12.1136,2.5,33.3365,-250.0,0.0
598,-24.7518,-12.1136,2.5,32.964,-250.0,0.0
599,-24.2518,-12.1136,2.5,32.5949,-250.0,0.0
600,-23.7518,-12.1136,2.5,32.2294,-250.0,0.0
601,-23.2518,-12.1136,2.5,31.8675,-250.0,0.0
602,-22.7518,-12.1136,2.5,31.5093,-250.0,0.0
603,-22.2518,-12.1136,2.5,31.1551,-250.0,0.0
604,-21.7518,-12.1136,2.5,30.805,-250.0,0.0
605,-21.2518,-12.1136,2.5,30.459,-250.0,0.0
606,-20.7518,-12.1136,2.5,30.1173,-250.0,0.0
607,-20.2518,-12.1136,2.5,29.7802,-250.0,0.0
608,-19.7518,-12.1136,2.5,29.4476,-250.0,0.0
609,-19.2518,-12.1136,2.5,29.1199,-118.058,54.6168
610,-18.7518,-12.1136,2.5,28.797,-114.604,-110.342
611,-18.2518,-12.1136,2.5,28.4794,-250.0,0.0
612,-17.7518,-12.1136,2.5,28.167,-108.934,-152.847
613,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518
614,-16.7518,-12.1136,2.5,27.5588,-124.603,59.2886
615,-16.2518,-12.1136,2.5,27.2633,-105.851,-146.852
616,-15.7518,-12.1136,2.5,26.9739,-107.082,-43.8166
617,-15.2518,-12.1136,2.5,26.6908,-105.492,64.5929
618,-14.7518,-12.1136,2.5,26.414,-103.423,93.5276
619,-14.2518,-12.1136,2.5,26.1439,-103.271,135.071
620,-13.7518,-12.1136,2.5,25.8807,-103.729,145.619
621,-13.2518,-12.1136,2.5,25.6244,-140.403,98.2351
622,-12.7518,-12.1136,2.5,25.3755,-98.3996,93.4677
623,-12.2518,-12.1136,2.5,25.134,-101.8,86.5432
624,-11.7518,-12.1136,2.5,24.9003,-103.371,0.779672
625,-11.2518,-12.1136,2.5,24.6744,-107.215,-141.42
626,-10.7518,-12.1136,2.5,24.4567,-96.4438,155.809
627,-10.2518,-12.1136,2.5,24.2474,-102.048,145.971
628,-9.75181,-12.1136,2.5,24.0466,-104.707,-12.7941
629,-9.25181,-12.1136,2.5,23.8546,-109.222,38.8444
630,-8.75181,-12.1136,2.5,23.6716,-111.152,-56.9802
631,-8.25181,-12.1136,2.5,23.4979,-111.512,70.7456
632,-7.75181,-12.1136,2.5,23.3336,-109.43,-176.371
633,-7.25181,-12.1136,2.5,23.1788,-91.3838,93.2381
634,-6.75181,-12.1136,2.5,23.0339,-91.6584,-8.46458
635,-6.25181,-12.1136,2.5,22.899,-96.1691,-1.28101
636,-5.75181,-12.1136,2.5,22.7743,-83.5651,69.479
637,-5.25181,-12.1136,2.5,22.66,-83.0312,135.689
638,-4.75181,-12.1136,2.5,22.5561,-82.4608,-107.648
639,-4.25181,-12.1136,2.5,22.4629,-84.7692,59.3952
640,-3.75181,-12.1136,2.5,22.3805,-82.7984,-109.18
641,-3.25181,-12.1136,2.5,22.309,-82.0461,-171.713
642,-2.75181,-12.1136,2.5,22.2484,-79.8761,111.511
643,-2.25181,-12.1136,2.5,22.199,-79.7911,92.3613
644,-1.75181,-12.1136,2.5,22.1608,-80.3136,132.427
645,-1.25181,-12.1136,2.5,22.1338,-86.2652,168.566
646,-0.751808,-12.1136,2.5,22.1181,-82.1797,-58.0233
647,-0.251808,-12.1136,2.5,22.1136,-81.1263,59.8748
648,0.248192,-12.1136,2.5,22.1205,-83.2293,-121.745
649,0.748192,-12.1136,2.5,22.1387,-82.7755,22.5289
650,1.24819,-12.1136,2.5,22.1681,-84.1968,-73.3641
651,1.74819,-12.1136,2.5,22.2087,-79.1303,-164.855
652,2.24819,-12.1136,2.5,22.2605,-81.4112,156.443
653,2.74819,-12.1136,2.5,22.3234,-87.7849,123.674
654,3.24819,-12.1136,2.5,22.3973,-79.6172,155.517
655,3.74819,-12.1136,2.5,22.4821,-80.6805,-164.425
656,4.24819,-12.1136,2.5,22.5776,-80.9995,-14.3385
657,4.74819,-12.1136,2.5,22.6837,-84.7762,177.089
658,5.24819,-12.1136,2.5,22.8003,-81.6006,46.9264
659,5.74819,-12.1136,2.5,22.9272,-85.1233,-33.5791
660,6.24819,-12.1136,2.5,23.0643,-87.4211,48.1191
661,6.74819,-12.1136,2.5,23.2113,-85.6437,142.966
662,7.24819,-12.1136,2.5,23.3681,-88.4775,-67.9248
663,7.74819,-12.1136,2.5,23.5345,-83.8956,-76.0079
664,8.24819,-12.1136,2.5,23.7103,-82.7938,-14.7357
665,8.74819,-12.1136,2.5,23.8952,-102.244,32.3709
666,9.24819,-12.1136,2.5,24.0891,-250.0,0.0
667,-27.2518,-11.6136,2.5,34.5433,-250.0,0.0
668,-26.7518,-11.6136,2.5,34.1547,-250.0,0.0
669,-26.2518,-11.6136,2.5,33.769,-250.0,0.0
670,-25.7518,-11.6136,2.5,33.3864,-250.0,0.0
671,-25.2518,-11.6136,2.5,33.0069,-250.0,0.0
672,-24.7518,-11.6136,2.5,32.6307,-250.0,0.0
673,-24.2518,-11.6136,2.5,32.2578,-250.0,0.0
674,-23.7518,-11.6136,2.5,31.8884,-250.0,0.0
675,-23.2518,-11.6136,2.5,31.5226,-250.0,0.0
676,-22.7518,-11.6136,2.5,31.1605,-250.0,0.0
677,-22.2518,-11.6136,2.5,30.8023,-250.0,0.0
678,-21.7518,-11.6136,2.5,30.448,-250.0,0.0
679,-21.2518,-11.6136,2.5,30.098,-250.0,0.0
680,-20.7518,-11.6136,2.5,29.7522,-250.0,0.0
681,-20.2518,-11.6136,2.5,29.4108,-250.0,0.0
682,-19.7518,-11.6136,2.5,29.074,-114.103,84.3845
683,-19.2518,-11.6136,2.5,28.742,-111.601,-100.618
684,-18.7518,-11.6136,2.5,28.4149,-109.619,57.6755
685,-18.2518,-11.6136,2.5,28.0929,-109.767,173.078
686,-17.7518,-11.6136,2.5,27.7761,-109.586,-38.7567
687,-17.2518,-11.6136,2.5,27.4648,-105.057,75.8724
688,-16.7518,-11.6136,2.5,27.1592,-105.631,151.63
689,-16.2518,-11.6136,2.5,26.8594,-105.241,-170.874
690,-15.7518,-11.6136,2.5,26.5656,-102.43,-105.584
691,-15.2518,-11.6136,2.5,26.278,-104.629,-73.0774
692,-14.7518,-11.6136,2.5,25.9969,-105.148,-36.4131
693,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99
694,-13.7518,-11.6136,2.5,25.4548,-104.619,-87.652
695,-13.2518,-11.6136,2.5,25.1942,-105.832,-139.985
696,-12.7518,-11.6136,2.5,24.941,-100.432,118.045
697,-12.2518,-11.6136,2.5,24.6953,-107.095,107.204
698,-11.7518,-11.6136,2.5,24.4573,-106.477,-37.4282
699,-11.2518,-11.6136,2.5,24.2273,-111.372,124.18
700,-10.7518,-11.6136,2.5,24.0056,-97.8151,142.564
701,-10.2518,-11.6136,2.5,23.7923,-100.431,174.164
702,-9.75181,-11.6136,2.5,23.5876,-102.893,54.0922
703,-9.25181,-11.6136,2.5,23.3919,-110.794,147.442
704,-8.75181,-11.6136,2.5,23.2052,-106.516,17.7471
705,-8.25181,-11.6136,2.5,23.028,-111.228,75.5662
706,-7.75181,-11.6136,2.5,22.8603,-90.3952,18.8026
707,-7.25181,-11.6136,2.5,22.7023,-90.8787,88.3414
708,-6.75181,-11.6136,2.5,22.5544,-94.3311,-66.9043
709,-6.25181,-11.6136,2.5,22.4166,-98.792,-89.9962
710,-5.75181,-11.6136,2.5,22.2892,-106.334,77.8578
711,-5.25181,-11.6136,2.5,22.1723,-81.8106,145.022
712,-4.75181,-11.6136,2.5,22.0661,-84.548,-38.4376
713,-4.25181,-11.6136,2.5,21.9708,-83.3657,-150.136
714,-3.75181,-11.6136,2.5,21.8866,-84.5796,120.0
715,-3.25181,-11.6136,2.5,21.8134,-82.8591,34.9223
716,-2.75181,-11.6136,2.5,21.7515,-82.3945,60.528
717,-2.25181,-11.6136,2.5,21.701,-79.9418,66.4314
718,-1.75181,-11.6136,2.5,21.6619,-80.8295,122.619
719,-1.25181,-11.6136,2.5,21.6343,-86.7485,167.534
720,-0.751808,-11.6136,2.5,21.6182,-80.5642,-60.6288
721,-0.251808,-11.6136,2.5,21.6136,-79.0042,61.6449
722,0.248192,-11.6136,2.5,21.6207,-80.5991,-125.971
723,0.748192,-11.6136,2.5,21.6392,-82.4062,12.2164
724,1.24819,-11.6136,2.5,21.6693,-85.1448,-99.0616
725,1.74819,-11.6136,2.5,21.7109,-83.9965,165.51
726,2.24819,-11.6136,2.5,21.7639,-84.213,19.6703
727,2.74819,-11.6136,2.5,21.8282,-78.8478,-2.48031
728,3.24819,-11.6136,2.5,21.9038,-81.8261,-31.2461
729,3.74819,-11.6136,2.5,21.9904,-81.5119,-8.34767
730,4.24819,-11.6136,2.5,22.0881,-79.1156,50.7166
731,4.74819,-11.6136,2.5,22.1966,-84.6956,170.986
732,5.24819,-11.6136,2.5,22.3157,-83.4708,-43.8878
733,5.74819,-11.6136,2.5,22.4454,-82.8577,173.983
734,6.24819,-11.6136,2.5,22.5854,-88.7851,-25.386
735,6.74819,-11.6136,2.5,22.7355,-85.6525,103.668
736,7.24819,-11.6136,2.5,22.8956,-86.4931,-17.9293
737,7.74819,-11.6136,2.5,23.0654,-88.7169,-7.33563
738,8.24819,-11.6136,2.5,23.2447,-91.5677,-154.823
739,8.74819,-11.6136,2.5,23.4333,-101.689,-40.1494
740,9.24819,-11.6136,2.5,23.631,-250.0,0.0
741,-27.2518,-11.1136,2.5,34.2327,-250.0,0.0
742,-26.7518,-11.1136,2.5,33.8405,-250.0,0.0
743,-26.2518,-11.1136,2.5,33.4512,-250.0,0.0
744,-25.7518,-11.1136,2.5,33.0649,-250.0,0.0
745,-25.2518,-11.1136,2.5,32.6817,-250.0,0.0
746,-24.7518,-11.1136,2.5,32.3017,-250.0,0.0
747,-24.2518,-11.1136,2.5,31.9249,-250.0,0.0
748,-23.7518,-11.1136,2.5,31.5516,-250.0,0.0
749,-23.2518,-11.1136,2.5,31.1819,-250.0,0.0
750,-22.7518,-11.1136,2.5,30.8158,-250.0,0.0
751,-22.2518,-11.1136,2.5,30.4535,-250.0,0.0
752,-21.7518,-11.1136,2.5,30.0952,-250.0,0.0
753,-21.2518,-11.1136,2.5,29.7409,-250.0,0.0
754,-20.7518,-11.1136,2.5,29.3909,-113.653,-81.6817
755,-20.2518,-11.1136,2.5,29.0453,-111.31,89.8613
756,-19.7518,-11.1136,2.5,28.7043,-250.0,0.0
757,-19.2518,-11.1136,2.5,28.3679,-107.953,23.0178
758,-18.7518,-11.1136,2.5,28.0365,-106.767,143.848
759,-18.2518,-11.1136,2.5,27.71,-108.628,-123.679
760,-17.7518,-11.1136,2.5,27.3889,-105.135,-27.9514
761,-17.2518,-11.1136,2.5,27.0731,-104.168,45.1696
762,-16.7518,-11.1136,2.5,26.763,-250.0,0.0
763,-16.2518,-11.1136,2.5,26.4587,-100.321,101.649
764,-15.7518,-11.1136,2.5,26.1604,-102.562,144.892
765,-15.2518,-11.1136,2.5,25.8683,-113.875,-150.577
766,-14.7518,-11.1136,2.5,25.5827,-103.737,88.2321
767,-14.2518,-11.1136,2.5,25.3037,-106.29,19.3346
768,-13.7518,-11.1136,2.5,25.0316,-106.916,-42.4126
769,-13.2518,-11.1136,2.5,24.7666,-102.597,-0.351124
770,-12.7518,-11.1136,2.5,24.509,-101.815,105.555
771,-12.2518,-11.1136,2.5,24.2589,-109.211,64.1204
772,-11.7518,-11.1136,2.5,24.0166,-113.074,-72.0067
773,-11.2518,-11.1136,2.5,23.7824,-118.938,34.7508
774,-10.7518,-11.1136,2.5,23.5564,-98.3384,121.974
775,-10.2518,-11.1136,2.5,23.339,-99.4148,175.818
776,-9.75181,-11.1136,2.5,23.1303,-102.023,108.058
777,-9.25181,-11.1136,2.5,22.9307,-103.451,-137.028
778,-8.75181,-11.1136,2.5,22.7403,-122.371,-92.15
779,-8.25181,-11.1136,2.5,22.5593,-110.205,-30.6637
780,-7.75181,-11.1136,2.5,22.3881,-89.4536,42.8177
781,-7.25181,-11.1136,2.5,22.2268,-92.1239,61.5264
782,-6.75181,-11.1136,2.5,22.0757,-93.1413,-134.876
783,-6.25181,-11.1136,2.5,21.9349,-99.9027,151.132
784,-5.75181,-11.1136,2.5,21.8047,-102.777,143.725
785,-5.25181,-11.1136,2.5,21.6852,-83.318,150.554
786,-4.75181,-11.1136,2.5,21.5766,-83.4011,38.9436
787,-4.25181,-11.1136,2.5,21.4792,-82.0082,-15.5595
788,-3.75181,-11.1136,2.5,21.393,-80.2933,-57.4235
789,-3.25181,-11.1136,2.5,21.3181,-80.9148,-50.7737
790,-2.75181,-11.1136,2.5,21.2548,-85.3723,-54.1598
791,-2.25181,-11.1136,2.5,21.2031,-81.9979,33.0379
792,-1.75181,-11.1136,2.5,21.163,-81.5927,107.217
793,-1.25181,-11.1136,2.5,21.1348,-86.686,173.92
794,-0.751808,-11.1136,2.5,21.1183,-79.6503,-53.1261
795,-0.251808,-11.1136,2.5,21.1136,-79.2263,68.5121
796,0.248192,-11.1136,2.5,21.1208,-80.1852,-121.05
797,0.748192,-11.1136,2.5,21.1398,-84.4674,7.13897
798,1.24819,-11.1136,2.5,21.1707,-87.3721,-116.771
799,1.74819,-11.1136,2.5,21.2132,-87.2449,85.1743
800,2.24819,-11.1136,2.5,21.2675,-79.0911,-51.4909
801,2.74819,-11.1136,2.5,21.3333,-86.7668,-163.958
802,3.24819,-11.1136,2.5,21.4106,-82.3502,151.663
803,3.74819,-11.1136,2.5,21.4992,-83.8602,110.16
804,4.24819,-11.1136,2.5,21.5991,-82.2169,137.845
805,4.74819,-11.1136,2.5,21.71,-81.4414,170.15
806,5.24819,-11.1136,2.5,21.8318,-81.9046,-126.694
807,5.74819,-11.1136,2.5,21.9643,-84.6351,21.7089
808,6.24819,-11.1136,2.5,22.1074,-95.5976,3.09068
809,6.74819,-11.1136,2.5,22.2607,-91.5108,-33.2641
810,7.24819,-11.1136,2.5,22.4242,-85.2389,55.3553
811,7.74819,-11.1136,2.5,22.5975,-89.2543,131.242
812,8.24819,-11.1136,2.5,22.7805,-90.4664,36.9493
813,8.74819,-11.1136,2.5,22.9729,-89.9702,169.262
814,9.24819,-11.1136,2.5,23.1745,-250.0,0.0
815,-27.2518,-10.6136,2.5,33.9266,-250.0,0.0
816,-26.7518,-10.6136,2.5,33.5308,-250.0,0.0
817,-26.2518,-10.6136,2.5,33.1379,-250.0,0.0
818,-25.7518,-10.6136,2.5,32.7479,-250.0,0.0
819,-25.2518,-10.6136,2.5,32.3609,-250.0,0.0
820,-24.7518,-10.6136,2.5,31.9771,-250.0,0.0
821,-24.2518,-10.6136,2.5,31.5965,-250.0,0.0
822,-23.7518,-10.6136,2.5,31.2192,-250.0,0.0
823,-23.2518,-10.6136,2.5,30.8455,-250.0,0.0
824,-22.7518,-10.6136,2.5,30.4754,-119.576,87.628
825,-22.2518,-10.6136,2.5,30.109,-116.02,-72.6411
826,-21.7518,-10.6136,2.5,29.7465,-113.248,111.493
827,-21.2518,-10.6136,2.5,29.3881,-111.049,-80.3248
828,-20.7518,-10.6136,2.5,29.0338,-250.0,0.0
829,-20.2518,-10.6136,2.5,28.6839,-107.878,-153.315
830,-19.7518,-10.6136,2.5,28.3385,-106.753,-35.2437
831,-19.2518,-10.6136,2.5,27.9978,-250.0,0.0
832,-18.7518,-10.6136,2.5,27.6619,-108.764,138.325
833,-18.2518,-10.6136,2.5,27.331,-104.737,-147.312
834,-17.7518,-10.6136,2.5,27.0053,-119.61,137.731
835,-17.2518,-10.6136,2.5,26.685,-105.281,-71.2673
836,-16.7518,-10.6136,2.5,26.3703,-103.917,-66.851
837,-16.2518,-10.6136,2.5,26.0614,-133.586,54.6149
838,-15.7518,-10.6136,2.5,25.7585,-102.941,-134.465
839,-15.2518,-10.6136,2.5,25.4619,-103.285,-155.774
840,-14.7518,-10.6136,2.5,25.1716,-105.313,131.385
841,-14.2518,-10.6136,2.5,24.888,-121.172,-13.036
842,-13.7518,-10.6136,2.5,24.6113,-113.817,-83.7397
843,-13.2518,-10.6136,2.5,24.3418,-103.283,44.1027
844,-12.7518,-10.6136,2.5,24.0796,-106.403,101.918
845,-12.2518,-10.6136,2.5,23.825,-108.741,52.4028
846,-11.7518,-10.6136,2.5,23.5782,-113.822,-148.117
847,-11.2518,-10.6136,2.5,23.3396,-111.166,-86.4257
848,-10.7518,-10.6136,2.5,23.1093,-96.7328,84.5279
849,-10.2518,-10.6136,2.5,22.8877,-98.8373,177.238
850,-9.75181,-10.6136,2.5,22.6748,-98.8773,136.951
